MSSubClass,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,ScreenPorch,SaleCondition,YrSold,Prediccion_Escalada,Precio_Predicho_USD
60,RL,84.0,IR1,Lvl,Inside,NoRidge,8,5,1998,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1079,897,1976,1.0,1,Gd,7,Typ,1,Ex,Fin,3.0,885.0,Y,210,0,Normal,2006,12.571019556991311,288087.507079049
60,RL,83.0,Reg,Lvl,Corner,NoRidge,8,5,2000,Gable,VinylSd,Gd,PConc,Gd,Mn,GLQ,Ex,Y,1205,1029,2234,1.0,1,Gd,7,Typ,1,TA,RFn,3.0,768.0,Y,0,0,Normal,2006,12.609290166851501,299326.4811435217
60,RL,,IR1,Lvl,Inside,NoRidge,9,5,2000,Gable,VinylSd,Gd,PConc,Ex,Av,GLQ,Ex,Y,1540,1315,2855,1.0,1,Ex,9,Typ,1,TA,RFn,3.0,774.0,Y,247,0,Normal,2006,12.857846561337121,383788.37056848925
60,RL,83.0,IR1,Lvl,Inside,NoRidge,8,5,1995,Hip,VinylSd,Gd,PConc,Gd,No,ALQ,Ex,Y,1358,1368,2726,0.0,1,Gd,9,Typ,1,Ex,RFn,3.0,725.0,Y,307,0,Normal,2006,12.680293038569088,321352.2133924016
60,RL,114.0,IR1,Lvl,Inside,NoRidge,9,5,1994,Hip,MetalSd,Gd,PConc,Ex,Gd,Rec,Ex,Y,1933,1567,3500,1.0,1,Ex,11,Typ,1,TA,RFn,3.0,959.0,Y,870,210,Normal,2006,13.009538805822963,446653.6789340697
60,RL,,IR1,Lvl,Inside,NoRidge,8,5,1995,Gable,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Y,1305,1189,2494,1.0,1,Gd,9,Typ,1,TA,Fin,3.0,803.0,Y,200,0,Normal,2006,12.70804956138254,330396.77556071675
60,RL,,IR1,Lvl,Inside,NoRidge,8,5,1993,Gable,HdBoard,Gd,PConc,Gd,No,LwQ,Ex,Y,1565,1234,2799,1.0,1,Gd,8,Typ,1,TA,Fin,3.0,704.0,Y,432,0,Normal,2006,12.66623292604713,316865.5803080174
60,RL,75.0,IR1,Lvl,Inside,Somerst,8,5,2006,Gable,CemntBd,Gd,PConc,Gd,No,Unf,Ex,Y,1116,848,1964,0.0,1,Gd,8,Typ,1,Gd,Fin,2.0,760.0,Y,200,0,Partial,2006,12.41390229154541,246200.6890687052
20,RL,49.0,IR1,Lvl,CulDSac,Somerst,8,5,2006,Gable,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Y,1670,0,1670,1.0,1,Gd,6,Typ,1,Gd,RFn,3.0,928.0,Y,0,0,Partial,2006,12.56760899303815,287106.6398180932
20,RL,85.0,Reg,Lvl,Corner,Somerst,8,5,2006,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,1504,0,1504,0.0,0,Gd,7,Typ,0,,Fin,2.0,510.0,Y,144,0,Partial,2006,12.289129210800454,217320.65416352148
20,FV,72.0,Reg,Lvl,Inside,Somerst,8,5,2006,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1278,0,1278,0.0,0,Gd,5,Typ,0,,RFn,2.0,584.0,Y,0,0,Partial,2006,12.269372009502185,213069.1435248331
60,FV,100.0,Reg,Lvl,Corner,Somerst,9,5,2006,Gable,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Y,2036,604,2640,1.0,1,Ex,11,Typ,1,Gd,RFn,3.0,792.0,Y,0,0,Partial,2006,12.85599490876815,383078.3853719968
60,FV,65.0,Reg,Lvl,Inside,Somerst,6,5,2005,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,858,858,1716,0.0,1,Gd,7,Typ,0,,RFn,2.0,615.0,Y,0,0,Normal,2006,12.150989829842283,189281.3534760986
20,RL,74.0,IR1,Lvl,Inside,SawyerW,6,5,2005,Gable,VinylSd,TA,PConc,TA,Mn,GLQ,Ex,Y,1142,0,1142,0.0,1,Gd,5,Typ,0,,,0.0,0.0,Y,4,0,Normal,2006,11.875476890499943,143699.1117115427
20,RL,91.0,IR1,Lvl,Corner,SawyerW,7,5,2006,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,1400,0,1400,0.0,0,Gd,6,Typ,0,,RFn,2.0,612.0,Y,144,0,Partial,2006,12.147662046582738,188652.51305928506
20,RL,63.0,Reg,Lvl,Inside,SawyerW,6,5,2006,Gable,VinylSd,TA,PConc,Gd,No,Unf,Ex,Y,1131,0,1131,0.0,1,Gd,6,Typ,0,,,0.0,0.0,Y,0,0,Partial,2006,11.848405847395602,139861.2092540526
60,RL,65.0,Reg,Lvl,Inside,SawyerW,7,5,2005,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,891,795,1686,0.0,1,Gd,8,Typ,0,,Fin,2.0,462.0,Y,144,0,Normal,2006,12.102518302541606,180325.4048606865
60,RL,74.0,IR1,Lvl,Inside,SawyerW,7,5,2005,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,831,754,1585,0.0,1,Gd,7,Typ,0,,RFn,2.0,449.0,Y,100,0,Normal,2006,12.06817182017657,174237.01738691272
60,RL,70.0,IR1,Lvl,Inside,SawyerW,6,5,1998,Gable,VinylSd,TA,PConc,Gd,No,Unf,Ex,Y,941,896,1837,0.0,1,TA,7,Typ,0,,RFn,2.0,688.0,Y,150,0,Normal,2006,12.04658172457577,170515.5415906339
60,RL,70.0,IR2,Lvl,Inside,SawyerW,6,5,1993,Gable,HdBoard,Gd,PConc,Gd,No,ALQ,Ex,Y,844,887,1731,1.0,1,Gd,7,Typ,0,,RFn,2.0,462.0,Y,307,224,Family,2006,12.139870496601548,187188.32911323482
120,RL,50.0,Reg,Lvl,Inside,SawyerW,6,5,1991,Gable,Plywood,Gd,PConc,Gd,No,GLQ,Gd,Y,1398,0,1398,1.0,0,Gd,5,Typ,0,,RFn,2.0,542.0,Y,0,0,Normal,2006,12.07158910978065,174833.4542534008
120,RL,50.0,Reg,Lvl,Inside,SawyerW,6,5,1991,Gable,Plywood,Gd,PConc,Gd,No,GLQ,Gd,Y,1217,0,1217,0.0,0,Gd,5,Typ,0,,RFn,2.0,484.0,Y,0,0,Normal,2006,11.97854880227839,159300.68600785086
60,RL,,IR1,Lvl,Inside,SawyerW,6,5,1994,Gable,VinylSd,TA,PConc,Gd,No,ALQ,Ex,Y,636,684,1320,0.0,1,Gd,6,Typ,0,,Fin,2.0,472.0,Y,0,0,Normal,2006,11.95736818381231,155962.08063191103
20,RL,70.0,Reg,Lvl,Inside,Sawyer,5,4,1962,Hip,Wd Sdng,TA,CBlock,TA,No,LwQ,Ex,Y,988,0,988,1.0,0,TA,6,Typ,0,,Unf,2.0,624.0,Y,0,0,Normal,2006,11.659248353226669,115756.98934396096
90,RM,68.0,Reg,Lvl,Inside,Sawyer,6,6,1977,Gable,VinylSd,TA,CBlock,,,,TA,Y,1286,368,1654,0.0,0,TA,10,Typ,0,,RFn,2.0,528.0,Y,0,0,Normal,2006,11.871411515572063,143116.10681533252
20,RL,,IR1,Lvl,Inside,Sawyer,5,6,2002,Hip,HdBoard,TA,CBlock,TA,No,BLQ,Gd,Y,1211,0,1211,0.0,0,TA,6,Min1,1,TA,Unf,2.0,576.0,Y,161,0,Normal,2006,11.862274705654391,141814.43775798555
20,RL,,IR1,Lvl,CulDSac,Sawyer,5,5,1965,Gable,HdBoard,TA,CBlock,TA,No,Rec,TA,Y,984,0,984,0.0,0,TA,5,Typ,0,,Unf,1.0,310.0,Y,0,0,Normal,2006,11.628252802507962,112224.07289714935
20,RL,65.0,Reg,Lvl,Inside,Sawyer,5,6,1968,Gable,Plywood,TA,CBlock,TA,No,BLQ,TA,Y,909,0,909,0.0,0,TA,5,Typ,0,,Unf,1.0,294.0,Y,0,0,Normal,2006,11.613106288449648,110537.07769954558
20,RL,,IR1,Lvl,Inside,Sawyer,5,6,1963,Gable,HdBoard,TA,PConc,TA,No,ALQ,Gd,Y,925,0,925,1.0,0,TA,5,Typ,0,,Unf,2.0,484.0,Y,203,0,Normal,2006,11.751983733432319,127005.25384360168
20,RL,,IR1,Lvl,CulDSac,Sawyer,5,6,1965,Gable,HdBoard,TA,CBlock,TA,No,Rec,TA,Y,1024,0,1024,0.0,1,TA,5,Typ,0,,Unf,1.0,308.0,Y,0,0,Normal,2006,11.699277825087394,120484.67255243163
20,RL,,IR1,Lvl,Inside,Sawyer,5,6,1964,Gable,HdBoard,TA,CBlock,TA,No,ALQ,TA,N,912,0,912,0.0,0,TA,6,Typ,0,,,0.0,0.0,Y,0,0,Normal,2006,11.518970306324558,100606.31482767206
20,RL,,IR1,Lvl,Inside,Sawyer,5,6,1967,Gable,VinylSd,TA,CBlock,TA,Mn,Rec,TA,Y,941,0,941,0.0,0,TA,6,Typ,1,Po,Unf,1.0,288.0,Y,64,0,Normal,2006,11.671713951901799,117209.00081064273
80,RL,100.0,IR1,Low,Corner,Veenker,7,4,1974,Gable,WdShing,Gd,CBlock,Gd,Gd,ALQ,Gd,Y,2151,495,2646,1.0,0,Gd,9,Mod,4,TA,RFn,2.0,550.0,Y,641,0,Normal,2006,12.451327739952749,255589.45376980284
60,RL,105.0,Reg,HLS,Inside,NoRidge,8,5,1993,Gable,HdBoard,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1520,1306,2826,1.0,1,Gd,9,Typ,3,TA,RFn,3.0,888.0,Y,177,0,Normal,2006,12.789129398713966,358301.25241150474
120,FV,34.0,Reg,Lvl,Inside,Somerst,7,5,2004,Gable,MetalSd,Gd,PConc,Gd,No,Unf,Ex,Y,1143,0,1143,0.0,1,Gd,5,Typ,1,Gd,RFn,2.0,588.0,Y,0,0,Normal,2006,12.134940960665558,186267.84815405472
160,FV,24.0,Reg,Lvl,Inside,Somerst,7,5,2005,Gable,MetalSd,Gd,PConc,Gd,No,Unf,Ex,Y,520,623,1223,0.0,1,Gd,4,Typ,0,,RFn,2.0,480.0,Y,0,0,Normal,2006,11.972226557373205,158296.72504497625
160,FV,,Reg,Lvl,Inside,Somerst,6,5,2000,Gable,MetalSd,Gd,PConc,Gd,No,GLQ,Ex,Y,768,756,1524,0.0,1,Gd,4,Typ,0,,Unf,2.0,440.0,Y,0,0,Normal,2006,12.095156620903644,179002.78098005737
160,FV,,IR1,Lvl,FR2,Somerst,7,5,2003,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,530,550,1080,0.0,1,Gd,4,Typ,0,,RFn,2.0,496.0,Y,0,0,Normal,2006,11.967398409593555,157534.28712599666
60,FV,114.0,IR1,Lvl,Corner,Somerst,7,5,1998,Hip,Wd Sdng,Gd,PConc,Gd,No,Unf,Ex,Y,854,840,1694,0.0,1,Gd,6,Typ,1,TA,Unf,1.0,434.0,Y,0,110,Normal,2006,12.22669368601324,204167.0246283813
20,FV,60.0,IR1,Lvl,Inside,Somerst,8,5,2002,Gable,CemntBd,Gd,PConc,Gd,No,Unf,Ex,Y,1568,0,1568,0.0,0,Gd,6,Typ,1,TA,RFn,2.0,564.0,Y,0,0,Normal,2006,12.31411244387969,222818.41670606058
190,RL,79.0,IR1,Lvl,Corner,NWAmes,5,6,1972,Gable,Plywood,TA,CBlock,Gd,No,GLQ,Ex,Y,1193,0,1193,1.0,0,TA,6,Typ,0,,Fin,2.0,501.0,Y,140,0,Normal,2006,11.97115758108016,158127.60001006807
20,RL,78.0,Reg,Lvl,Inside,NWAmes,7,6,1967,Hip,HdBoard,TA,CBlock,TA,No,BLQ,Gd,Y,1334,0,1334,1.0,0,TA,7,Typ,0,,RFn,2.0,477.0,Y,0,264,Normal,2006,12.104901788079022,180755.72047700605
20,RL,80.0,Reg,Lvl,Corner,NAmes,5,5,1968,Gable,MetalSd,TA,CBlock,TA,No,ALQ,Gd,Y,1051,0,1051,1.0,0,TA,6,Typ,0,,RFn,2.0,504.0,Y,0,0,Normal,2006,11.779673581116441,130571.15172575308
60,RL,72.0,Reg,Lvl,Inside,NAmes,5,5,1968,Gable,HdBoard,TA,CBlock,Gd,Mn,ALQ,Ex,Y,884,886,1770,1.0,1,TA,7,Typ,0,,RFn,2.0,530.0,Y,0,270,Normal,2006,12.034469144259397,168462.61660674756
20,RL,78.0,Reg,Lvl,Inside,NAmes,6,7,2004,Hip,HdBoard,TA,CBlock,TA,Av,ALQ,TA,Y,976,0,976,1.0,0,Gd,4,Typ,1,Fa,RFn,2.0,504.0,Y,94,0,Abnorml,2006,11.906409129711118,148213.50724739014
85,RL,70.0,Reg,Lvl,Inside,NAmes,5,6,1968,Gable,HdBoard,TA,CBlock,Gd,Gd,GLQ,Gd,Y,898,0,898,1.0,0,TA,6,Typ,0,,RFn,1.0,326.0,Y,143,0,Normal,2006,11.78115398095333,130764.59238690355
20,RL,,IR1,Lvl,Inside,NAmes,5,5,1966,Gable,Plywood,TA,CBlock,TA,No,BLQ,TA,Y,1051,0,1051,1.0,0,TA,6,Typ,0,,RFn,1.0,264.0,Y,182,0,Normal,2006,11.721093162459068,123141.96582189594
80,RL,80.0,Reg,Lvl,Inside,NAmes,5,7,1967,Gable,MetalSd,TA,PConc,TA,Av,ALQ,Gd,Y,1141,0,1141,1.0,0,TA,6,Typ,0,,Unf,1.0,568.0,Y,0,0,Normal,2006,11.869791677283894,142884.46952398503
190,RL,80.0,Reg,Lvl,Inside,NAmes,6,7,2000,Hip,BrkFace,TA,PConc,TA,Mn,ALQ,Ex,Y,1565,0,1565,1.0,0,Gd,7,Min1,2,TA,RFn,1.0,299.0,Y,200,0,Abnorml,2006,12.082142727737349,176688.35045223832
20,RL,,IR1,Lvl,CulDSac,NAmes,6,6,1964,Hip,HdBoard,TA,CBlock,TA,No,ALQ,Ex,Y,1488,0,1488,1.0,1,TA,7,Typ,1,Gd,Fin,2.0,430.0,Y,154,0,Normal,2006,12.154115012547555,189873.81758550188
60,RL,85.0,Reg,Lvl,Inside,NAmes,5,6,1964,Gable,HdBoard,TA,CBlock,TA,No,ALQ,Gd,Y,720,720,1440,0.0,1,TA,7,Typ,1,Po,Fin,2.0,480.0,Y,0,0,Normal,2006,11.879395688724841,144263.3443703326
20,RL,80.0,Reg,Lvl,Inside,NAmes,5,7,1960,Hip,Wd Sdng,TA,CBlock,TA,No,ALQ,Ex,Y,1248,0,1248,1.0,0,TA,6,Typ,0,,Unf,1.0,286.0,Y,0,0,Normal,2006,11.878176141211688,144087.51560502572
30,RL,60.0,Reg,Lvl,Inside,NAmes,6,8,1950,Gable,MetalSd,TA,CBlock,TA,No,BLQ,Ex,Y,816,0,816,1.0,0,TA,4,Typ,1,Fa,Unf,1.0,240.0,Y,228,0,Normal,2006,11.75709377175075,127655.91659731831
20,RL,68.0,Reg,Lvl,Inside,NAmes,5,7,1950,Hip,BrkFace,TA,CBlock,TA,No,Unf,Ex,Y,1043,0,1043,0.0,0,TA,5,Typ,1,Gd,Unf,1.0,273.0,Y,125,0,Normal,2006,11.784809087539756,131243.42546969256
20,RL,80.0,Reg,Lvl,Inside,NAmes,5,6,1990,Gable,WdShing,TA,CBlock,TA,Mn,BLQ,TA,Y,1433,0,1433,1.0,0,TA,7,Min1,1,Gd,Unf,2.0,441.0,Y,144,0,Normal,2006,11.977356505203206,159110.86544958415
20,RL,89.0,Reg,Lvl,Corner,NAmes,5,6,1952,Gable,Wd Sdng,TA,CBlock,TA,Mn,LwQ,Ex,Y,1624,0,1624,1.0,0,TA,6,Min1,1,Gd,RFn,1.0,240.0,Y,0,0,Partial,2006,12.006685673233074,163846.5623165996
20,RL,80.0,Reg,Lvl,Inside,NAmes,5,5,1951,Gable,HdBoard,TA,CBlock,TA,No,ALQ,Ex,Y,1216,0,1216,1.0,0,TA,7,Typ,0,,RFn,1.0,280.0,Y,0,0,Normal,2006,11.798948123660525,133112.26164056957
60,RL,79.0,Reg,Lvl,Inside,NAmes,5,6,1973,Gable,Wd Sdng,TA,CBlock,TA,No,Unf,Gd,Y,1024,704,1728,0.0,1,TA,7,Min1,1,Gd,Unf,1.0,234.0,Y,245,0,Normal,2006,11.896428412777503,146741.5878101571
20,RL,82.0,Reg,Lvl,Inside,NAmes,5,6,1975,Gable,MetalSd,TA,CBlock,TA,No,BLQ,TA,Y,936,0,936,0.0,0,TA,5,Typ,0,,Unf,1.0,240.0,Y,0,0,Normal,2006,11.642142877230455,113793.74988372329
90,RL,,IR1,Lvl,Inside,NAmes,5,5,1967,Gable,Plywood,TA,CBlock,TA,No,Unf,TA,Y,1584,0,1584,0.0,0,TA,8,Typ,0,,Unf,2.0,506.0,Y,0,0,Normal,2006,11.853218783385437,140535.97480080376
80,RL,,IR1,Lvl,Inside,NAmes,6,5,1964,Gable,HdBoard,TA,CBlock,TA,No,ALQ,TA,Y,1246,0,1246,1.0,0,TA,6,Typ,2,Gd,RFn,2.0,441.0,Y,0,0,Normal,2006,11.947605727104744,154446.9154724766
20,RL,109.0,IR1,Lvl,Corner,NAmes,6,7,1963,Hip,MetalSd,TA,CBlock,TA,No,Unf,TA,Y,1008,0,1008,0.0,0,TA,5,Typ,0,,RFn,2.0,430.0,Y,0,0,Normal,2006,11.811543384446079,134799.44826280623
20,RL,70.0,Reg,Lvl,Corner,NAmes,5,5,1957,Gable,BrkFace,TA,CBlock,Fa,Mn,BLQ,Gd,Y,1364,0,1364,0.0,1,TA,6,Typ,1,Gd,RFn,1.0,331.0,Y,0,0,Normal,2006,11.86927711072785,142810.9648677307
20,RL,,IR1,Lvl,Corner,NAmes,6,6,1958,Hip,Wd Sdng,TA,CBlock,TA,No,Rec,Ex,Y,1336,0,1336,0.0,1,TA,7,Typ,1,TA,RFn,2.0,488.0,Y,80,0,Normal,2006,12.005242823831155,163610.32686922487
80,RL,125.0,Reg,Lvl,Corner,NAmes,5,6,1956,Hip,Wd Sdng,TA,CBlock,TA,Av,BLQ,Ex,Y,1370,0,1370,1.0,0,TA,6,Typ,1,TA,RFn,1.0,300.0,Y,191,120,Normal,2006,12.005341109597168,163626.4082258001
20,RL,72.0,Reg,Lvl,Inside,NAmes,6,6,1994,Gable,Wd Sdng,TA,CBlock,TA,Av,BLQ,Ex,Y,1124,0,1124,1.0,0,TA,6,Typ,1,TA,Fin,1.0,353.0,Y,0,142,Normal,2006,11.95616754741882,155774.93924875843
20,RL,70.0,Reg,Lvl,Inside,NAmes,6,8,2000,Hip,Wd Sdng,TA,CBlock,TA,No,ALQ,Ex,Y,1050,0,1050,1.0,0,Gd,6,Typ,0,,RFn,1.0,286.0,Y,0,0,Abnorml,2006,11.874612301120264,143574.92467881832
20,RL,66.0,Reg,Lvl,Inside,NAmes,5,6,2003,Gable,MetalSd,TA,CBlock,TA,No,GLQ,Ex,Y,1008,0,1008,1.0,0,TA,4,Typ,0,,RFn,1.0,280.0,Y,0,0,Normal,2006,11.763046812259558,128418.12391456125
20,RL,75.0,Reg,Lvl,Corner,NAmes,6,6,1951,Hip,Wd Sdng,TA,CBlock,TA,No,Unf,TA,Y,1575,0,1575,0.0,1,Gd,5,Typ,1,Gd,Unf,2.0,400.0,Y,0,0,Normal,2006,12.043063217893119,169916.6357629953
80,RL,55.0,Reg,Lvl,Inside,NAmes,5,7,1956,Gable,VinylSd,TA,CBlock,Gd,No,BLQ,Ex,Y,1145,0,1145,0.0,0,TA,6,Min2,0,,Unf,2.0,684.0,Y,0,0,Normal,2006,11.822516116522012,136286.7112393813
20,RL,65.0,Reg,Lvl,Inside,NAmes,5,5,1956,Hip,Wd Sdng,TA,CBlock,TA,No,LwQ,Ex,Y,1005,0,1005,0.0,0,TA,6,Typ,1,TA,Unf,1.0,319.0,Y,0,288,Normal,2006,11.716725336368228,122605.27606769995
20,RL,80.0,Reg,Bnk,Inside,NAmes,5,6,1955,Gable,HdBoard,TA,CBlock,TA,No,Rec,Gd,Y,1056,0,1056,1.0,1,TA,6,Typ,0,,Fin,1.0,300.0,Y,0,0,Normal,2006,11.757860376320178,127753.81572646173
20,RL,85.0,Reg,Lvl,Inside,NAmes,5,6,1991,Hip,MetalSd,TA,CBlock,TA,No,Rec,Ex,Y,884,0,884,1.0,0,TA,4,Typ,0,,Fin,1.0,270.0,Y,0,195,Normal,2006,11.722963284205461,123372.47175997666
30,RL,118.0,Reg,Lvl,Inside,NAmes,7,5,1963,Hip,BrkFace,Gd,CBlock,TA,No,Unf,Ex,Y,2039,0,2039,1.0,1,TA,7,Min1,3,Gd,Unf,3.0,791.0,Y,0,0,Abnorml,2006,12.172537881532064,193404.25862412996
20,RL,70.0,Reg,Lvl,Inside,NAmes,5,5,2001,Hip,Wd Sdng,TA,CBlock,TA,No,Rec,Gd,Y,1384,0,1384,1.0,0,TA,6,Min1,0,,Unf,2.0,896.0,Y,75,0,Normal,2006,11.867750869253227,142593.1670983913
190,RL,94.0,Reg,Lvl,Inside,OldTown,5,5,1975,Gable,MetalSd,TA,CBlock,TA,Mn,GLQ,TA,Y,1392,1248,2640,2.0,1,TA,10,Maj1,1,Gd,RFn,3.0,1008.0,N,631,0,Normal,2006,12.17573977513793,194024.51094422644
50,RL,50.0,Reg,Lvl,Inside,NAmes,6,6,1950,Gable,VinylSd,TA,CBlock,TA,No,Unf,Ex,Y,900,412,1312,0.0,1,TA,6,Typ,0,,Unf,2.0,649.0,Y,0,0,Normal,2006,11.84287586364587,139089.9136313534
30,RL,60.0,Reg,Lvl,Inside,OldTown,3,8,2001,Gable,VinylSd,TA,PConc,TA,No,Unf,Ex,Y,713,0,713,0.0,0,Gd,5,Typ,0,,Unf,1.0,371.0,N,0,0,Normal,2006,11.463978564770445,95223.16916686649
30,RL,60.0,Reg,Lvl,Inside,NAmes,3,3,1950,Hip,Wd Sdng,TA,CBlock,TA,Mn,Unf,Fa,N,715,0,715,0.0,0,TA,4,Typ,0,,Unf,2.0,660.0,N,0,112,Normal,2006,11.252840353458028,77098.5963229772
50,RL,60.0,Reg,Lvl,Corner,OldTown,4,8,1998,Gable,MetalSd,TA,BrkTil,Fa,No,Unf,Ex,Y,448,272,720,0.0,0,Fa,5,Typ,0,,Unf,1.0,280.0,Y,0,0,Normal,2006,11.380415304130828,87589.40342423748
70,RL,60.0,Reg,Lvl,Inside,OldTown,6,8,1950,Gable,MetalSd,TA,CBlock,TA,No,Rec,Ex,Y,774,821,1595,0.0,0,TA,7,Typ,1,Gd,Unf,2.0,528.0,Y,49,0,Normal,2006,11.974903068942826,158720.97556343544
50,RL,60.0,Reg,Lvl,Inside,OldTown,4,4,1950,Gable,VinylSd,TA,BrkTil,Fa,No,Unf,TA,Y,981,779,1760,0.0,1,TA,7,Typ,1,TA,Unf,2.0,648.0,Y,120,0,Abnorml,2006,11.668265713408111,116805.53224993357
80,RL,83.0,Reg,Lvl,Inside,NAmes,6,5,1963,Gable,HdBoard,TA,CBlock,TA,Av,ALQ,TA,Y,1146,0,1146,0.0,0,TA,6,Typ,1,Gd,Unf,1.0,294.0,Y,345,0,Normal,2006,11.864911629833145,142188.88515553155
20,RL,77.0,Reg,Lvl,Inside,NAmes,6,5,1985,Gable,HdBoard,TA,CBlock,TA,No,ALQ,Ex,Y,1207,0,1207,0.0,1,TA,6,Typ,0,,RFn,1.0,264.0,Y,0,0,Normal,2006,11.840380529318999,138743.27047050674
20,RL,80.0,Reg,Lvl,Inside,NAmes,6,6,1992,Gable,HdBoard,TA,CBlock,TA,No,Rec,TA,Y,1773,0,1773,1.0,0,TA,6,Min2,2,TA,RFn,2.0,418.0,Y,355,144,Normal,2006,12.113841791897238,182378.92221208417
20,RL,86.0,Reg,Lvl,Corner,NAmes,7,5,1959,Hip,Plywood,TA,Slab,,,,Gd,Y,1472,0,1472,0.0,0,Gd,5,Typ,1,Gd,Unf,2.0,484.0,Y,0,227,Normal,2006,12.05865034948115,172585.89774939793
60,RL,,IR1,HLS,Inside,NAmes,7,8,1998,Gable,Plywood,TA,CBlock,TA,Gd,ALQ,TA,Y,1900,548,2448,1.0,0,TA,9,Typ,2,Gd,RFn,2.0,441.0,Y,520,0,Normal,2006,12.497663272328795,267710.98738848325
50,RL,60.0,Reg,Lvl,Inside,NAmes,4,6,1950,Gable,BrkComm,TA,CBlock,TA,No,Rec,Gd,Y,910,611,1521,0.0,1,Gd,6,Min2,0,,Unf,1.0,597.0,Y,199,0,Normal,2006,11.730754950169162,124337.50356954227
90,RL,60.0,Reg,Lvl,Corner,NAmes,3,4,1950,Gable,BrkFace,TA,Slab,,,,Fa,N,1040,0,1040,0.0,0,TA,6,Typ,0,,Unf,2.0,400.0,Y,0,0,Normal,2006,11.430143207244983,92055.15683917825
90,RL,75.0,Reg,Lvl,Corner,NAmes,5,5,1960,Hip,BrkFace,TA,CBlock,TA,No,Unf,TA,Y,1556,0,1556,0.0,0,TA,8,Typ,0,,,0.0,0.0,Y,0,0,Normal,2006,11.769525748726018,129252.83789008274
20,RL,70.0,Reg,Lvl,Inside,NAmes,5,4,1961,Hip,BrkFace,TA,CBlock,TA,No,GLQ,TA,Y,1150,0,1150,0.0,0,TA,6,Typ,0,,RFn,1.0,288.0,Y,0,162,Normal,2006,11.749885949440177,126739.1035157233
20,RL,74.0,Reg,Lvl,Corner,NAmes,7,6,1962,Gable,Wd Sdng,TA,CBlock,TA,No,LwQ,Gd,Y,1045,0,1045,1.0,0,TA,6,Typ,0,,Unf,2.0,528.0,Y,0,0,Normal,2006,11.8693396191761,142819.89203854662
20,RL,70.0,Reg,Lvl,Inside,NAmes,5,6,1962,Gable,Wd Sdng,TA,CBlock,TA,No,BLQ,Gd,Y,864,0,864,0.0,0,TA,5,Typ,0,,Unf,1.0,336.0,Y,0,0,Normal,2006,11.609331361686753,110120.5949172216
190,RL,70.0,Reg,Lvl,Inside,NAmes,5,5,1962,Gable,MetalSd,TA,CBlock,TA,Av,ALQ,TA,Y,1025,0,1025,1.0,0,TA,6,Typ,0,,,0.0,0.0,Y,96,0,Normal,2006,11.658650744256681,115687.83259519508
70,RM,62.0,Reg,Lvl,Corner,OldTown,5,8,2005,Hip,CemntBd,Gd,PConc,Fa,No,Unf,Ex,Y,1007,1007,2014,0.0,0,TA,8,Typ,0,,Unf,2.0,624.0,Y,0,0,Normal,2006,11.962367035336023,156743.6637978696
50,RM,60.0,Reg,Lvl,Inside,OldTown,5,6,1950,Gable,MetalSd,TA,CBlock,TA,No,Rec,Gd,Y,1226,442,1668,1.0,0,TA,6,Typ,0,,Unf,1.0,240.0,Y,0,0,Normal,2006,11.78291800356643,130995.46765959825
50,RM,60.0,Reg,Lvl,Corner,OldTown,4,6,1980,Gable,Wd Sdng,TA,PConc,TA,No,LwQ,TA,N,1147,510,1657,0.0,0,Fa,9,Typ,1,TA,Unf,1.0,162.0,N,0,0,Normal,2006,11.638624455756927,113394.07902814282
50,RM,60.0,Reg,Lvl,Inside,OldTown,6,8,2004,Gable,Wd Sdng,TA,BrkTil,TA,No,Rec,Ex,Y,940,476,1416,0.0,0,Gd,7,Typ,0,,Unf,2.0,400.0,Y,0,0,Normal,2006,11.883888004978004,144912.87880167554
70,RM,58.0,Reg,Lvl,Inside,OldTown,7,7,1970,Gable,AsbShng,TA,Stone,TA,No,Rec,Gd,Y,848,580,1428,1.0,0,TA,7,Typ,0,,Fin,2.0,576.0,Y,264,0,Normal,2006,11.91918717978748,150119.53861267207
